id1,left_preview,id2,right_preview,matchness,score,embedding_similarity,key_overlap_score,rarity_score,bin,bin_reason,source_blockers_display,corner,label
left_161673,"player_name: Daniel Ojo | positions_position: AM (C), ST (C) | clubs_club: U.C.D.",right_001438,player_name: Daniel Cervantes | positions_position: DF | clubs_club: Querétaro,0.6149943883277217,0.13373737373737374,,1,0.0006333122229259025,CORNER,disagreement,TokenBlocker,false,
left_187566,player_name: Pedro Parente | positions_position: D (C) | clubs_club: Vilar de Perdizes,right_003632,"player_name: João Pedro Araújo Correia | positions_position: DF,MF, DF,FW | clubs_club: Chaves",0.6920935252380424,0.3072104317855952,,1,0.000774593338497289,CORNER,disagreement,TokenBlocker,false,
left_049860,"player_name: Ibrahima Bah | positions_position: AM (RL), ST (C)",right_002786,"player_name: Ibrahima Bamba | positions_position: DF,MF | clubs_club: Vitória",0.6648602426380205,0.24593554593554595,,1,0.00847457627118644,CORNER,disagreement,TokenBlocker,false,
left_172039,player_name: Ale García | positions_position: AM (RL) | clubs_club: Las Palmas C,right_004350,"player_name: Luis García | positions_position: MF,FW, MF,DF | clubs_club: Puebla",0.7040969256457472,0.3342180827029312,,1,0.0008598452278589854,CORNER,disagreement,TokenBlocker,false,
left_070298,player_name: Kevin Afonso | positions_position: M (R) | clubs_club: Saint-Maurice,right_003932,player_name: Kevin-Prince Boateng | positions_position: MF | clubs_club: Hertha BSC,0.6911757652498394,0.3051454718121385,,1,0.0010672358591248667,CORNER,disagreement,TokenBlocker,false,
left_172969,"player_name: Javi Gómez | positions_position: AM (RL), ST (C) | clubs_club: Sanse",right_003117,player_name: Javi Rodríguez | positions_position: DF | clubs_club: Celta Vigo,0.8218032173587729,0.5990572390572391,,1,0.0014084507042253522,EASY_POS,EASY_POS,TokenBlocker,false,
left_005117,player_name: Alejandro Noriega | positions_position: ST (C) | clubs_club: Sp. Italiano,right_000237,player_name: Alejandro Arribas | positions_position: DF | clubs_club: FC Juárez,0.6492232907628696,0.21075240421645652,,1,0.002717391304347826,CORNER,disagreement,TokenBlocker,false,
left_011624,player_name: Juan David Sarmiento | positions_position: GK,right_005866,player_name: Promise David | positions_position: FW | clubs_club: Union SG,0.6936934122119307,0.3108101774768441,,1,0.0006211180124223603,CORNER,disagreement,TokenBlocker,false,
left_182506,player_name: Jonathan Soussan | positions_position: D/WB (RL) | clubs_club: ES Cannet-Rocheville,right_003405,player_name: Jonathan Schmid | positions_position: DF | clubs_club: Freiburg,0.8900112233445566,0.7525252525252525,,1,0.0015360983102918587,EASY_POS,EASY_POS,TokenBlocker,false,
left_070541,"player_name: Martin Surynek | positions_position: AM (C), ST (C) | clubs_club: Kroměříž",right_004692,player_name: Martin Erlic | positions_position: DF | clubs_club: Sassuolo,0.746131509094472,0.42879589546256214,,1,0.0012919896640826874,CORNER,disagreement,TokenBlocker,false,
left_131108,"player_name: Silva Kani | positions_position: AM (RL), ST (C) | clubs_club: Bnei Yehuda",right_002307,player_name: Francisco Silva | positions_position: GK | clubs_club: Sporting CP,0.7222868414787607,0.3751453933272114,,1,0.001026694045174538,CORNER,disagreement,TokenBlocker,false,
left_174216,"player_name: Simón Pérez | positions_position: D (LC), WB (L) | clubs_club: Valencia B",right_007065,player_name: Unai Simón | positions_position: GK | clubs_club: Athletic Club,0.8051390186070321,0.5615627918658221,,1,0.010309278350515464,EASY_POS,EASY_POS,TokenBlocker,false,
left_045186,player_name: Dennis Engel | positions_position: D (RL) | clubs_club: VfB Oldenburg,right_001625,"player_name: Dennis Appiah | positions_position: DF,MF | clubs_club: Nantes",0.6997630627260257,0.32446689113355787,,1,0.00558659217877095,CORNER,disagreement,TokenBlocker,false,
left_056348,"player_name: Corey Lee Anton | positions_position: D/WB (R), AM (RL)",right_007204,"player_name: Waldemar Anton | positions_position: DF | clubs_club: Dortmund, Stuttgart",0.8455135439884895,0.6524054739741014,,1,0.003257328990228013,EASY_POS,EASY_POS,TokenBlocker,false,
left_171909,player_name: Roli Pereira de Sá | positions_position: M (C) | clubs_club: FCSM,right_006923,player_name: Tim van de Loo | positions_position: MF | clubs_club: RKC Waalwijk,0.6945516303540996,0.3127411682967239,,1,0.0005037783375314861,CORNER,disagreement,TokenBlocker,false,
left_043880,player_name: Joseph Okumu | positions_position: D (C) | clubs_club: AA Gent,right_003503,player_name: Joseph Hodge | positions_position: MF | clubs_club: Wolves,0.6467674986193505,0.2052268718935386,,1,0.004694835680751174,CORNER,disagreement,TokenBlocker,false,
left_093976,player_name: Martin Sampaolo | positions_position: D (C) | clubs_club: Ancona,right_004702,"player_name: Martin Wasinski | positions_position: DF,MF, DF | clubs_club: Charleroi, Kortrijk",0.6804851635260992,0.2810916179337232,,1,0.0012919896640826874,CORNER,disagreement,TokenBlocker,false,
left_099519,player_name: Christian Rimbu | positions_position: GK | clubs_club: Magenta,right_001247,"player_name: Christian Tabó | positions_position: MF,FW, FW,MF | clubs_club: Cruz Azul, UNAM",0.6204756560312117,0.1460702260702261,,1,0.0017035775127768314,CORNER,disagreement,TokenBlocker,false,
left_035305,player_name: Diego Viana | positions_position: M/AM (C) | clubs_club: Pacajus,right_001675,"player_name: Diego González | positions_position: MF,FW, DF | clubs_club: Atlas, Elche",0.7092363429063766,0.34578177153934736,,1,0.0006373486297004461,CORNER,disagreement,TokenBlocker,false,
left_015934,player_name: Leandro Wagner | positions_position: D/WB/M (L) | clubs_club: Sansinena,right_004107,"player_name: Leandro Santos | positions_position: DF,MF | clubs_club: Benfica",0.7260078741560224,0.38351771685105024,,1,0.0014388489208633094,CORNER,disagreement,TokenBlocker,false,
left_187247,player_name: Daniel Oliveira | positions_position: M (C) | clubs_club: Ferreiras,right_001462,player_name: Daniel Parejo | positions_position: MF | clubs_club: Villarreal,0.7261706012323297,0.3838838527727417,,1,0.0006337135614702154,CORNER,disagreement,TokenBlocker,false,
left_072464,player_name: Andreas Van Autrève | positions_position: M/AM (L),right_003101,"player_name: Jason Van Duiven | positions_position: FW,MF | clubs_club: Almere City",0.7609431786110857,0.46212215187494293,,1,0.0010683760683760685,EASY_POS,EASY_POS,TokenBlocker,false,
left_005034,player_name: Kevin Lugo | positions_position: AM (RC) | clubs_club: Deportivo Pereira,right_003921,"player_name: Kevin Sessa | positions_position: MF,FW | clubs_club: Heidenheim",0.7123223177649797,0.35272521497120435,,1,0.001160092807424594,CORNER,disagreement,TokenBlocker,false,
left_166857,player_name: Ross O'Brien | positions_position: M (C),right_003014,"player_name: Jake O'Brien | positions_position: DF | clubs_club: Everton, Lyon",0.7909963835889762,0.5297418630751964,,1,0.0044444444444444444,EASY_POS,EASY_POS,TokenBlocker,false,
left_023019,player_name: José Hernández | positions_position: ST (C) | clubs_club: Mexicali,right_006812,player_name: Theo Hernández | positions_position: DF | clubs_club: Milan,0.6535280656492778,0.220438147710875,,1,0.002531645569620253,CORNER,disagreement,TokenBlocker,false,
left_080888,player_name: David Duţu | positions_position: GK | clubs_club: Concordia Chiajna,right_001541,"player_name: David Henen | positions_position: MF,DF, DF,FW | clubs_club: Kortrijk",0.7520187949342237,0.4420422886020034,,1,0.0006377551020408163,EASY_POS,EASY_POS,TokenBlocker,false,
left_109916,"player_name: Rafael Moreira | positions_position: M (R), AM (RL) | clubs_club: APOEL",right_005770,player_name: Pedro José Moreira Silva | positions_position: GK | clubs_club: Estoril,0.7754618495359236,0.4947891614558281,,1,0.0004710315591144607,EASY_POS,EASY_POS,TokenBlocker,false,
left_188441,player_name: Luís Duarte | positions_position: M (C) | clubs_club: Fafe B,right_000467,"player_name: Anderson Duarte | positions_position: MF,FW, FW,MF | clubs_club: Mazatlán, Toluca",0.6989196113775239,0.3225691255994287,,1,0.0033333333333333335,CORNER,disagreement,TokenBlocker,false,
left_003016,player_name: Iván Santillán | positions_position: D/WB (L) | clubs_club: Universitario,right_003566,"player_name: José Iván Rodríguez | positions_position: MF | clubs_club: Necaxa, León",0.7161536607930369,0.36134573678433324,,1,0.000591715976331361,CORNER,disagreement,TokenBlocker,false,
left_145027,player_name: Mason Kelliher | positions_position: GK,right_004731,"player_name: Mason Greenwood | positions_position: MF,FW, FW,MF | clubs_club: Marseille, Getafe",0.6149117275043201,0.13355138688472024,,1,0.012987012987012988,CORNER,disagreement,TokenBlocker,false,
left_014671,"player_name: Agustín Venezia | positions_position: AM (RLC), ST (C) | clubs_club: Talleres",right_000157,"player_name: Agustín Álvarez | positions_position: FW,MF | clubs_club: Sassuolo",0.7955090750376945,0.5398954188348127,,1,0.0016286644951140066,EASY_POS,EASY_POS,TokenBlocker,false,
left_030255,player_name: Santiago Cena | positions_position: D (RC) | clubs_club: San Lorenzo,right_006439,"player_name: Santiago Colombatto | positions_position: MF | clubs_club: Oviedo, Famalicão",0.8309971707601254,0.6197436342102822,,1,0.002028397565922921,EASY_POS,EASY_POS,TokenBlocker,false,
left_054611,"player_name: Daniel Kaiser | positions_position: D (R), DM, M/AM (C) | clubs_club: Tasmania Berlin",right_001431,player_name: Daniel Bentley | positions_position: GK | clubs_club: Wolves,0.6388478462552537,0.18740765407432075,,1,0.0006373486297004461,CORNER,disagreement,TokenBlocker,false,
left_043297,"player_name: John-Patrick Strauß | positions_position: D/WB (RL), DM, M (RC) | clubs_club: Hansa Rostock",right_005688,"player_name: Patrick Herrmann | positions_position: FW,DF, FW,MF | clubs_club: Gladbach",0.7041940082875755,0.33443651864704504,,1,0.0024330900243309003,CORNER,disagreement,TokenBlocker,false,
left_068414,"player_name: Francesco Magliulo | positions_position: AM (L), ST (C) | clubs_club: Schaffhausen",right_002274,"player_name: Francesco Antonucci | positions_position: MF,FW | clubs_club: Volendam",0.7090217269554502,0.3452988856497629,,1,0.0027247956403269754,CORNER,disagreement,TokenBlocker,false,
left_061136,"player_name: Marco Stauffiger | positions_position: D (RL), DM | clubs_club: Köniz",right_004576,player_name: Marco González | positions_position: MF | clubs_club: Querétaro,0.6019453797231575,0.10437710437710439,,1,0.0008960573476702509,CORNER,disagreement,TokenBlocker,false,
left_179795,player_name: Carlos Cristeto | positions_position: M/AM (C) | clubs_club: Sta. Eulalia,right_001129,"player_name: Carlos Romero | positions_position: DF | clubs_club: Espanyol, Villarreal",0.8379218586625995,0.6353241819908487,,1,0.0009049773755656109,EASY_POS,EASY_POS,TokenBlocker,false,
left_068954,player_name: Nicolas Strahm | positions_position: M (RL) | clubs_club: Tavannes,right_005361,"player_name: Nicolas Viola | positions_position: MF,FW | clubs_club: Cagliari",0.7089675756342423,0.3451770451770452,,1,0.003472222222222222,CORNER,disagreement,TokenBlocker,false,
left_036169,player_name: Luke Kromholz | positions_position: M/AM (C) | clubs_club: San Antonio Academy,right_004406,"player_name: Luke Thomas | positions_position: DF | clubs_club: Sheffield Utd, Leicester City",0.6508801223583651,0.21448027530632163,,1,0.0009794319294809011,CORNER,disagreement,TokenBlocker,false,
left_007684,player_name: Fabián Sánchez | positions_position: D/WB/M (L) | clubs_club: Alvarado,right_004510,"player_name: Manu Sánchez | positions_position: DF,MF, DF | clubs_club: Levante, Osasuna, Celta Vigo",0.7132453280601428,0.3548019881353215,,1,0.0023094688221709007,CORNER,disagreement,TokenBlocker,false,
left_188679,"player_name: João Serpa | positions_position: D/WB (R), DM",right_003614,"player_name: João Gamboa | positions_position: MF, MF,DF | clubs_club: Estoril, OH Leuven",0.8586552392612999,0.6819742883379247,,1,0.0015313935681470138,EASY_POS,EASY_POS,TokenBlocker,false,
left_186986,player_name: Hugo de Llanos | positions_position: M/AM (C) | clubs_club: R. Madrid,right_006092,player_name: Ritchie De Laet | positions_position: DF | clubs_club: Antwerp,0.6212661595377644,0.14784885895997008,,1,0.0009041591320072332,CORNER,disagreement,TokenBlocker,false,
left_189140,player_name: Alex | positions_position: AM (R) | clubs_club: Académica/SF,right_000294,player_name: Alex Marques | positions_position: DF | clubs_club: Boavista,0.8362888140665918,0.6316498316498317,,1,0.001483679525222552,EASY_POS,EASY_POS,TokenBlocker,false,
left_053493,player_name: David Oberdorfer | positions_position: WB (L),right_005866,player_name: Promise David | positions_position: FW | clubs_club: Union SG,0.6542058764280987,0.221963221963222,,1,0.0006365372374283895,CORNER,disagreement,TokenBlocker,false,
left_001712,player_name: Josecarlos Van Rankin | positions_position: D/WB (R) | clubs_club: Portland,right_005089,player_name: Milan van Ewijk | positions_position: DF | clubs_club: Heerenveen,0.7936216960908319,0.5356488162043718,,1,0.0010741138560687433,EASY_POS,EASY_POS,TokenBlocker,false,
left_071537,"player_name: Dieter Van Den Broeck | positions_position: AM (C), ST (C) | clubs_club: KFC Baal",right_003593,player_name: José Van Rankin | positions_position: DF | clubs_club: Necaxa,0.736326225215114,0.40673400673400667,,1,0.0006146281499692685,CORNER,disagreement,TokenBlocker,false,
left_017506,player_name: Diego Antonio | positions_position: GK | clubs_club: Atl. San Jorge (SF),right_001672,"player_name: Diego De Buen | positions_position: MF,DF, MF, DF,MF | clubs_club: Puebla, Necaxa",0.6351225123154948,0.17902565270986323,,1,0.0004784688995215311,CORNER,disagreement,TokenBlocker,false,
left_036905,player_name: João Vialle | positions_position: D (C) | clubs_club: ATP,right_003608,"player_name: João Carvalho | positions_position: MF,FW, MF | clubs_club: Estoril",0.6155305973487791,0.13494384403475315,,1,0.0014044943820224719,CORNER,disagreement,TokenBlocker,false,
